,caseID,eoff,acc,crash
39041,39,4.6,-8.8,1
39042,39,4.7,-8.8,1
39043,39,4.8,-8.8,1
39044,39,4.9,-8.8,1
39045,39,5,-8.8,1
39046,39,5.1,-8.8,1
39047,39,5.2,-8.8,1
39048,39,5.3,-8.8,1
39049,39,5.4,-8.8,1
39050,39,5.5,-8.8,1
39051,39,5.6,-8.8,1
39052,39,5.7,-8.8,1
39053,39,5.8,-8.8,1
39054,39,5.9,-8.8,1
39055,39,6,-8.8,1
39056,39,6.1,-8.8,1
39057,39,6.2,-8.8,1
39058,39,6.3,-8.8,1
39059,39,6.4,-8.8,1
39060,39,6.5,-8.8,1
39061,39,6.6,-8.8,1
39062,39,0,-9.3,0
39063,39,0.1,-9.3,0
39064,39,0.2,-9.3,0
39065,39,0.3,-9.3,1
39066,39,0.4,-9.3,1
39067,39,0.5,-9.3,1
39068,39,0.6,-9.3,1
39069,39,0.7,-9.3,1
39070,39,0.8,-9.3,1
39071,39,0.9,-9.3,1
39072,39,1,-9.3,1
39073,39,1.1,-9.3,1
39074,39,1.2,-9.3,1
39075,39,1.3,-9.3,1
39076,39,1.4,-9.3,1
39077,39,1.5,-9.3,1
39078,39,1.6,-9.3,1
39079,39,1.7,-9.3,1
39080,39,1.8,-9.3,1
39081,39,1.9,-9.3,1
39082,39,2,-9.3,1
39083,39,2.1,-9.3,1
39084,39,2.2,-9.3,1
39085,39,2.3,-9.3,1
39086,39,2.4,-9.3,1
39087,39,2.5,-9.3,1
39088,39,2.6,-9.3,1
39089,39,2.7,-9.3,1
39090,39,2.8,-9.3,1
39091,39,2.9,-9.3,1
39092,39,3,-9.3,1
39093,39,3.1,-9.3,1
39094,39,3.2,-9.3,1
39095,39,3.3,-9.3,1
39096,39,3.4,-9.3,1
39097,39,3.5,-9.3,1
39098,39,3.6,-9.3,1
39099,39,3.7,-9.3,1
39100,39,3.8,-9.3,1
39101,39,3.9,-9.3,1
39102,39,4,-9.3,1
39103,39,4.1,-9.3,1
39104,39,4.2,-9.3,1
39105,39,4.3,-9.3,1
39106,39,4.4,-9.3,1
39107,39,4.5,-9.3,1
39108,39,4.6,-9.3,1
39109,39,4.7,-9.3,1
39110,39,4.8,-9.3,1
39111,39,4.9,-9.3,1
39112,39,5,-9.3,1
39113,39,5.1,-9.3,1
39114,39,5.2,-9.3,1
39115,39,5.3,-9.3,1
39116,39,5.4,-9.3,1
39117,39,5.5,-9.3,1
39118,39,5.6,-9.3,1
39119,39,5.7,-9.3,1
39120,39,5.8,-9.3,1
39121,39,5.9,-9.3,1
39122,39,6,-9.3,1
39123,39,6.1,-9.3,1
39124,39,6.2,-9.3,1
39125,39,6.3,-9.3,1
39126,39,6.4,-9.3,1
39127,39,6.5,-9.3,1
39128,39,6.6,-9.3,1
39129,39,0,-9.8,0
39130,39,0.1,-9.8,0
39131,39,0.2,-9.8,0
39132,39,0.3,-9.8,1
39133,39,0.4,-9.8,1
39134,39,0.5,-9.8,1
39135,39,0.6,-9.8,1
39136,39,0.7,-9.8,1
39137,39,0.8,-9.8,1
39138,39,0.9,-9.8,1
39139,39,1,-9.8,1
39140,39,1.1,-9.8,1
39141,39,1.2,-9.8,1
39142,39,1.3,-9.8,1
39143,39,1.4,-9.8,1
39144,39,1.5,-9.8,1
39145,39,1.6,-9.8,1
39146,39,1.7,-9.8,1
39147,39,1.8,-9.8,1
39148,39,1.9,-9.8,1
39149,39,2,-9.8,1
39150,39,2.1,-9.8,1
39151,39,2.2,-9.8,1
39152,39,2.3,-9.8,1
39153,39,2.4,-9.8,1
39154,39,2.5,-9.8,1
39155,39,2.6,-9.8,1
39156,39,2.7,-9.8,1
39157,39,2.8,-9.8,1
39158,39,2.9,-9.8,1
39159,39,3,-9.8,1
39160,39,3.1,-9.8,1
39161,39,3.2,-9.8,1
39162,39,3.3,-9.8,1
39163,39,3.4,-9.8,1
39164,39,3.5,-9.8,1
39165,39,3.6,-9.8,1
39166,39,3.7,-9.8,1
39167,39,3.8,-9.8,1
39168,39,3.9,-9.8,1
39169,39,4,-9.8,1
39170,39,4.1,-9.8,1
39171,39,4.2,-9.8,1
39172,39,4.3,-9.8,1
39173,39,4.4,-9.8,1
39174,39,4.5,-9.8,1
39175,39,4.6,-9.8,1
39176,39,4.7,-9.8,1
39177,39,4.8,-9.8,1
39178,39,4.9,-9.8,1
39179,39,5,-9.8,1
39180,39,5.1,-9.8,1
39181,39,5.2,-9.8,1
39182,39,5.3,-9.8,1
39183,39,5.4,-9.8,1
39184,39,5.5,-9.8,1
39185,39,5.6,-9.8,1
39186,39,5.7,-9.8,1
39187,39,5.8,-9.8,1
39188,39,5.9,-9.8,1
39189,39,6,-9.8,1
39190,39,6.1,-9.8,1
39191,39,6.2,-9.8,1
39192,39,6.3,-9.8,1
39193,39,6.4,-9.8,1
39194,39,6.5,-9.8,1
39195,39,6.6,-9.8,1
39196,40,0,-10.3,1
39197,40,0.1,-10.3,1
39198,40,0.2,-10.3,1
39199,40,0.3,-10.3,1
39200,40,0.4,-10.3,1
39201,40,0.5,-10.3,1
39202,40,0.6,-10.3,1
39203,40,0.7,-10.3,1
39204,40,0.8,-10.3,1
39205,40,0.9,-10.3,1
39206,40,1,-10.3,1
39207,40,1.1,-10.3,1
39208,40,1.2,-10.3,1
39209,40,1.3,-10.3,1
39210,40,1.4,-10.3,1
39211,40,1.5,-10.3,1
39212,40,1.6,-10.3,1
39213,40,1.7,-10.3,1
39214,40,1.8,-10.3,1
39215,40,1.9,-10.3,1
39216,40,2,-10.3,1
39217,40,2.1,-10.3,1
39218,40,2.2,-10.3,1
39219,40,2.3,-10.3,1
39220,40,2.4,-10.3,1
39221,40,2.5,-10.3,1
39222,40,2.6,-10.3,1
39223,40,2.7,-10.3,1
39224,40,2.8,-10.3,1
39225,40,2.9,-10.3,1
39226,40,3,-10.3,1
39227,40,3.1,-10.3,1
39228,40,3.2,-10.3,1
39229,40,3.3,-10.3,1
39230,40,3.4,-10.3,1
39231,40,3.5,-10.3,1
39232,40,3.6,-10.3,1
39233,40,3.7,-10.3,1
39234,40,3.8,-10.3,1
39235,40,3.9,-10.3,1
39236,40,4,-10.3,1
39237,40,4.1,-10.3,1
39238,40,4.2,-10.3,1
39239,40,4.3,-10.3,1
39240,40,4.4,-10.3,1
39241,40,4.5,-10.3,1
39242,40,4.6,-10.3,1
39243,40,4.7,-10.3,1
39244,40,4.8,-10.3,1
39245,40,4.9,-10.3,1
39246,40,5,-10.3,1
39247,40,5.1,-10.3,1
39248,40,5.2,-10.3,1
39249,40,5.3,-10.3,1
39250,40,5.4,-10.3,1
39251,40,5.5,-10.3,1
39252,40,5.6,-10.3,1
39253,40,5.7,-10.3,1
39254,40,5.8,-10.3,1
39255,40,5.9,-10.3,1
39256,40,6,-10.3,1
39257,40,6.1,-10.3,1
39258,40,6.2,-10.3,1
39259,40,6.3,-10.3,1
39260,40,6.4,-10.3,1
39261,40,6.5,-10.3,1
39262,40,6.6,-10.3,1
39263,40,0,-3.3,1
39264,40,0.1,-3.3,1
39265,40,0.2,-3.3,1
39266,40,0.3,-3.3,1
39267,40,0.4,-3.3,1
39268,40,0.5,-3.3,1
39269,40,0.6,-3.3,1
39270,40,0.7,-3.3,1
39271,40,0.8,-3.3,1
39272,40,0.9,-3.3,1
39273,40,1,-3.3,1
39274,40,1.1,-3.3,1
39275,40,1.2,-3.3,1
39276,40,1.3,-3.3,1
39277,40,1.4,-3.3,1
39278,40,1.5,-3.3,1
39279,40,1.6,-3.3,1
39280,40,1.7,-3.3,1
39281,40,1.8,-3.3,1
39282,40,1.9,-3.3,1
39283,40,2,-3.3,1
39284,40,2.1,-3.3,1
39285,40,2.2,-3.3,1
39286,40,2.3,-3.3,1
39287,40,2.4,-3.3,1
39288,40,2.5,-3.3,1
39289,40,2.6,-3.3,1
39290,40,2.7,-3.3,1
39291,40,2.8,-3.3,1
39292,40,2.9,-3.3,1
39293,40,3,-3.3,1
39294,40,3.1,-3.3,1
39295,40,3.2,-3.3,1
39296,40,3.3,-3.3,1
39297,40,3.4,-3.3,1
39298,40,3.5,-3.3,1
39299,40,3.6,-3.3,1
39300,40,3.7,-3.3,1
39301,40,3.8,-3.3,1
39302,40,3.9,-3.3,1
39303,40,4,-3.3,1
39304,40,4.1,-3.3,1
39305,40,4.2,-3.3,1
39306,40,4.3,-3.3,1
39307,40,4.4,-3.3,1
39308,40,4.5,-3.3,1
39309,40,4.6,-3.3,1
39310,40,4.7,-3.3,1
39311,40,4.8,-3.3,1
39312,40,4.9,-3.3,1
39313,40,5,-3.3,1
39314,40,5.1,-3.3,1
39315,40,5.2,-3.3,1
39316,40,5.3,-3.3,1
39317,40,5.4,-3.3,1
39318,40,5.5,-3.3,1
39319,40,5.6,-3.3,1
39320,40,5.7,-3.3,1
39321,40,5.8,-3.3,1
39322,40,5.9,-3.3,1
39323,40,6,-3.3,1
39324,40,6.1,-3.3,1
39325,40,6.2,-3.3,1
39326,40,6.3,-3.3,1
39327,40,6.4,-3.3,1
39328,40,6.5,-3.3,1
39329,40,6.6,-3.3,1
39330,40,0,-3.8,1
39331,40,0.1,-3.8,1
39332,40,0.2,-3.8,1
39333,40,0.3,-3.8,1
39334,40,0.4,-3.8,1
39335,40,0.5,-3.8,1
39336,40,0.6,-3.8,1
39337,40,0.7,-3.8,1
39338,40,0.8,-3.8,1
39339,40,0.9,-3.8,1
39340,40,1,-3.8,1
39341,40,1.1,-3.8,1
39342,40,1.2,-3.8,1
39343,40,1.3,-3.8,1
39344,40,1.4,-3.8,1
39345,40,1.5,-3.8,1
39346,40,1.6,-3.8,1
39347,40,1.7,-3.8,1
39348,40,1.8,-3.8,1
39349,40,1.9,-3.8,1
39350,40,2,-3.8,1
39351,40,2.1,-3.8,1
39352,40,2.2,-3.8,1
39353,40,2.3,-3.8,1
39354,40,2.4,-3.8,1
39355,40,2.5,-3.8,1
39356,40,2.6,-3.8,1
39357,40,2.7,-3.8,1
39358,40,2.8,-3.8,1
39359,40,2.9,-3.8,1
39360,40,3,-3.8,1
39361,40,3.1,-3.8,1
39362,40,3.2,-3.8,1
39363,40,3.3,-3.8,1
39364,40,3.4,-3.8,1
39365,40,3.5,-3.8,1
39366,40,3.6,-3.8,1
39367,40,3.7,-3.8,1
39368,40,3.8,-3.8,1
39369,40,3.9,-3.8,1
39370,40,4,-3.8,1
39371,40,4.1,-3.8,1
39372,40,4.2,-3.8,1
39373,40,4.3,-3.8,1
39374,40,4.4,-3.8,1
39375,40,4.5,-3.8,1
39376,40,4.6,-3.8,1
39377,40,4.7,-3.8,1
39378,40,4.8,-3.8,1
39379,40,4.9,-3.8,1
39380,40,5,-3.8,1
39381,40,5.1,-3.8,1
39382,40,5.2,-3.8,1
39383,40,5.3,-3.8,1
39384,40,5.4,-3.8,1
39385,40,5.5,-3.8,1
39386,40,5.6,-3.8,1
39387,40,5.7,-3.8,1
39388,40,5.8,-3.8,1
39389,40,5.9,-3.8,1
39390,40,6,-3.8,1
39391,40,6.1,-3.8,1
39392,40,6.2,-3.8,1
39393,40,6.3,-3.8,1
39394,40,6.4,-3.8,1
39395,40,6.5,-3.8,1
39396,40,6.6,-3.8,1
39397,40,0,-4.3,1
39398,40,0.1,-4.3,1
39399,40,0.2,-4.3,1
39400,40,0.3,-4.3,1
39401,40,0.4,-4.3,1
39402,40,0.5,-4.3,1
39403,40,0.6,-4.3,1
39404,40,0.7,-4.3,1
39405,40,0.8,-4.3,1
39406,40,0.9,-4.3,1
39407,40,1,-4.3,1
39408,40,1.1,-4.3,1
39409,40,1.2,-4.3,1
39410,40,1.3,-4.3,1
39411,40,1.4,-4.3,1
39412,40,1.5,-4.3,1
39413,40,1.6,-4.3,1
39414,40,1.7,-4.3,1
39415,40,1.8,-4.3,1
39416,40,1.9,-4.3,1
39417,40,2,-4.3,1
39418,40,2.1,-4.3,1
39419,40,2.2,-4.3,1
39420,40,2.3,-4.3,1
39421,40,2.4,-4.3,1
39422,40,2.5,-4.3,1
39423,40,2.6,-4.3,1
39424,40,2.7,-4.3,1
39425,40,2.8,-4.3,1
39426,40,2.9,-4.3,1
39427,40,3,-4.3,1
39428,40,3.1,-4.3,1
39429,40,3.2,-4.3,1
39430,40,3.3,-4.3,1
39431,40,3.4,-4.3,1
39432,40,3.5,-4.3,1
39433,40,3.6,-4.3,1
39434,40,3.7,-4.3,1
39435,40,3.8,-4.3,1
39436,40,3.9,-4.3,1
39437,40,4,-4.3,1
39438,40,4.1,-4.3,1
39439,40,4.2,-4.3,1
39440,40,4.3,-4.3,1
39441,40,4.4,-4.3,1
39442,40,4.5,-4.3,1
39443,40,4.6,-4.3,1
39444,40,4.7,-4.3,1
39445,40,4.8,-4.3,1
39446,40,4.9,-4.3,1
39447,40,5,-4.3,1
39448,40,5.1,-4.3,1
39449,40,5.2,-4.3,1
39450,40,5.3,-4.3,1
39451,40,5.4,-4.3,1
39452,40,5.5,-4.3,1
39453,40,5.6,-4.3,1
39454,40,5.7,-4.3,1
39455,40,5.8,-4.3,1
39456,40,5.9,-4.3,1
39457,40,6,-4.3,1
39458,40,6.1,-4.3,1
39459,40,6.2,-4.3,1
39460,40,6.3,-4.3,1
39461,40,6.4,-4.3,1
39462,40,6.5,-4.3,1
39463,40,6.6,-4.3,1
39464,40,0,-4.8,1
39465,40,0.1,-4.8,1
39466,40,0.2,-4.8,1
39467,40,0.3,-4.8,1
39468,40,0.4,-4.8,1
39469,40,0.5,-4.8,1
39470,40,0.6,-4.8,1
39471,40,0.7,-4.8,1
39472,40,0.8,-4.8,1
39473,40,0.9,-4.8,1
39474,40,1,-4.8,1
39475,40,1.1,-4.8,1
39476,40,1.2,-4.8,1
39477,40,1.3,-4.8,1
39478,40,1.4,-4.8,1
39479,40,1.5,-4.8,1
39480,40,1.6,-4.8,1
39481,40,1.7,-4.8,1
39482,40,1.8,-4.8,1
39483,40,1.9,-4.8,1
39484,40,2,-4.8,1
39485,40,2.1,-4.8,1
39486,40,2.2,-4.8,1
39487,40,2.3,-4.8,1
39488,40,2.4,-4.8,1
39489,40,2.5,-4.8,1
39490,40,2.6,-4.8,1
39491,40,2.7,-4.8,1
39492,40,2.8,-4.8,1
39493,40,2.9,-4.8,1
39494,40,3,-4.8,1
39495,40,3.1,-4.8,1
39496,40,3.2,-4.8,1
39497,40,3.3,-4.8,1
39498,40,3.4,-4.8,1
39499,40,3.5,-4.8,1
39500,40,3.6,-4.8,1
39501,40,3.7,-4.8,1
39502,40,3.8,-4.8,1
39503,40,3.9,-4.8,1
39504,40,4,-4.8,1
39505,40,4.1,-4.8,1
39506,40,4.2,-4.8,1
39507,40,4.3,-4.8,1
39508,40,4.4,-4.8,1
39509,40,4.5,-4.8,1
39510,40,4.6,-4.8,1
39511,40,4.7,-4.8,1
39512,40,4.8,-4.8,1
39513,40,4.9,-4.8,1
39514,40,5,-4.8,1
39515,40,5.1,-4.8,1
39516,40,5.2,-4.8,1
39517,40,5.3,-4.8,1
39518,40,5.4,-4.8,1
39519,40,5.5,-4.8,1
39520,40,5.6,-4.8,1
39521,40,5.7,-4.8,1
39522,40,5.8,-4.8,1
39523,40,5.9,-4.8,1
39524,40,6,-4.8,1
39525,40,6.1,-4.8,1
39526,40,6.2,-4.8,1
39527,40,6.3,-4.8,1
39528,40,6.4,-4.8,1
39529,40,6.5,-4.8,1
39530,40,6.6,-4.8,1
39531,40,0,-5.3,1
39532,40,0.1,-5.3,1
39533,40,0.2,-5.3,1
39534,40,0.3,-5.3,1
39535,40,0.4,-5.3,1
39536,40,0.5,-5.3,1
39537,40,0.6,-5.3,1
39538,40,0.7,-5.3,1
39539,40,0.8,-5.3,1
39540,40,0.9,-5.3,1
39541,40,1,-5.3,1
39542,40,1.1,-5.3,1
39543,40,1.2,-5.3,1
39544,40,1.3,-5.3,1
39545,40,1.4,-5.3,1
39546,40,1.5,-5.3,1
39547,40,1.6,-5.3,1
39548,40,1.7,-5.3,1
39549,40,1.8,-5.3,1
39550,40,1.9,-5.3,1
39551,40,2,-5.3,1
39552,40,2.1,-5.3,1
39553,40,2.2,-5.3,1
39554,40,2.3,-5.3,1
39555,40,2.4,-5.3,1
39556,40,2.5,-5.3,1
39557,40,2.6,-5.3,1
39558,40,2.7,-5.3,1
39559,40,2.8,-5.3,1
39560,40,2.9,-5.3,1
39561,40,3,-5.3,1
39562,40,3.1,-5.3,1
39563,40,3.2,-5.3,1
39564,40,3.3,-5.3,1
39565,40,3.4,-5.3,1
39566,40,3.5,-5.3,1
39567,40,3.6,-5.3,1
39568,40,3.7,-5.3,1
39569,40,3.8,-5.3,1
39570,40,3.9,-5.3,1
39571,40,4,-5.3,1
39572,40,4.1,-5.3,1
39573,40,4.2,-5.3,1
39574,40,4.3,-5.3,1
39575,40,4.4,-5.3,1
39576,40,4.5,-5.3,1
39577,40,4.6,-5.3,1
39578,40,4.7,-5.3,1
39579,40,4.8,-5.3,1
39580,40,4.9,-5.3,1
39581,40,5,-5.3,1
39582,40,5.1,-5.3,1
39583,40,5.2,-5.3,1
39584,40,5.3,-5.3,1
39585,40,5.4,-5.3,1
39586,40,5.5,-5.3,1
39587,40,5.6,-5.3,1
39588,40,5.7,-5.3,1
39589,40,5.8,-5.3,1
39590,40,5.9,-5.3,1
39591,40,6,-5.3,1
39592,40,6.1,-5.3,1
39593,40,6.2,-5.3,1
39594,40,6.3,-5.3,1
39595,40,6.4,-5.3,1
39596,40,6.5,-5.3,1
39597,40,6.6,-5.3,1
39598,40,0,-5.8,1
39599,40,0.1,-5.8,1
39600,40,0.2,-5.8,1
39601,40,0.3,-5.8,1
39602,40,0.4,-5.8,1
39603,40,0.5,-5.8,1
39604,40,0.6,-5.8,1
39605,40,0.7,-5.8,1
39606,40,0.8,-5.8,1
39607,40,0.9,-5.8,1
39608,40,1,-5.8,1
39609,40,1.1,-5.8,1
39610,40,1.2,-5.8,1
39611,40,1.3,-5.8,1
39612,40,1.4,-5.8,1
39613,40,1.5,-5.8,1
39614,40,1.6,-5.8,1
39615,40,1.7,-5.8,1
39616,40,1.8,-5.8,1
39617,40,1.9,-5.8,1
39618,40,2,-5.8,1
39619,40,2.1,-5.8,1
39620,40,2.2,-5.8,1
39621,40,2.3,-5.8,1
39622,40,2.4,-5.8,1
39623,40,2.5,-5.8,1
39624,40,2.6,-5.8,1
39625,40,2.7,-5.8,1
39626,40,2.8,-5.8,1
39627,40,2.9,-5.8,1
39628,40,3,-5.8,1
39629,40,3.1,-5.8,1
39630,40,3.2,-5.8,1
39631,40,3.3,-5.8,1
39632,40,3.4,-5.8,1
39633,40,3.5,-5.8,1
39634,40,3.6,-5.8,1
39635,40,3.7,-5.8,1
39636,40,3.8,-5.8,1
39637,40,3.9,-5.8,1
39638,40,4,-5.8,1
39639,40,4.1,-5.8,1
39640,40,4.2,-5.8,1
39641,40,4.3,-5.8,1
39642,40,4.4,-5.8,1
39643,40,4.5,-5.8,1
39644,40,4.6,-5.8,1
39645,40,4.7,-5.8,1
39646,40,4.8,-5.8,1
39647,40,4.9,-5.8,1
39648,40,5,-5.8,1
39649,40,5.1,-5.8,1
39650,40,5.2,-5.8,1
39651,40,5.3,-5.8,1
39652,40,5.4,-5.8,1
39653,40,5.5,-5.8,1
39654,40,5.6,-5.8,1
39655,40,5.7,-5.8,1
39656,40,5.8,-5.8,1
39657,40,5.9,-5.8,1
39658,40,6,-5.8,1
39659,40,6.1,-5.8,1
39660,40,6.2,-5.8,1
39661,40,6.3,-5.8,1
39662,40,6.4,-5.8,1
39663,40,6.5,-5.8,1
39664,40,6.6,-5.8,1
39665,40,0,-6.3,1
39666,40,0.1,-6.3,1
39667,40,0.2,-6.3,1
39668,40,0.3,-6.3,1
39669,40,0.4,-6.3,1
39670,40,0.5,-6.3,1
39671,40,0.6,-6.3,1
39672,40,0.7,-6.3,1
39673,40,0.8,-6.3,1
39674,40,0.9,-6.3,1
39675,40,1,-6.3,1
39676,40,1.1,-6.3,1
39677,40,1.2,-6.3,1
39678,40,1.3,-6.3,1
39679,40,1.4,-6.3,1
39680,40,1.5,-6.3,1
39681,40,1.6,-6.3,1
39682,40,1.7,-6.3,1
39683,40,1.8,-6.3,1
39684,40,1.9,-6.3,1
39685,40,2,-6.3,1
39686,40,2.1,-6.3,1
39687,40,2.2,-6.3,1
39688,40,2.3,-6.3,1
39689,40,2.4,-6.3,1
39690,40,2.5,-6.3,1
39691,40,2.6,-6.3,1
39692,40,2.7,-6.3,1
39693,40,2.8,-6.3,1
39694,40,2.9,-6.3,1
39695,40,3,-6.3,1
39696,40,3.1,-6.3,1
39697,40,3.2,-6.3,1
39698,40,3.3,-6.3,1
39699,40,3.4,-6.3,1
39700,40,3.5,-6.3,1
39701,40,3.6,-6.3,1
39702,40,3.7,-6.3,1
39703,40,3.8,-6.3,1
39704,40,3.9,-6.3,1
39705,40,4,-6.3,1
39706,40,4.1,-6.3,1
39707,40,4.2,-6.3,1
39708,40,4.3,-6.3,1
39709,40,4.4,-6.3,1
39710,40,4.5,-6.3,1
39711,40,4.6,-6.3,1
39712,40,4.7,-6.3,1
39713,40,4.8,-6.3,1
39714,40,4.9,-6.3,1
39715,40,5,-6.3,1
39716,40,5.1,-6.3,1
39717,40,5.2,-6.3,1
39718,40,5.3,-6.3,1
39719,40,5.4,-6.3,1
39720,40,5.5,-6.3,1
39721,40,5.6,-6.3,1
39722,40,5.7,-6.3,1
39723,40,5.8,-6.3,1
39724,40,5.9,-6.3,1
39725,40,6,-6.3,1
39726,40,6.1,-6.3,1
39727,40,6.2,-6.3,1
39728,40,6.3,-6.3,1
39729,40,6.4,-6.3,1
39730,40,6.5,-6.3,1
39731,40,6.6,-6.3,1
39732,40,0,-6.8,1
39733,40,0.1,-6.8,1
39734,40,0.2,-6.8,1
39735,40,0.3,-6.8,1
39736,40,0.4,-6.8,1
39737,40,0.5,-6.8,1
39738,40,0.6,-6.8,1
39739,40,0.7,-6.8,1
39740,40,0.8,-6.8,1
39741,40,0.9,-6.8,1
39742,40,1,-6.8,1
39743,40,1.1,-6.8,1
39744,40,1.2,-6.8,1
39745,40,1.3,-6.8,1
39746,40,1.4,-6.8,1
39747,40,1.5,-6.8,1
39748,40,1.6,-6.8,1
39749,40,1.7,-6.8,1
39750,40,1.8,-6.8,1
39751,40,1.9,-6.8,1
39752,40,2,-6.8,1
39753,40,2.1,-6.8,1
39754,40,2.2,-6.8,1
39755,40,2.3,-6.8,1
39756,40,2.4,-6.8,1
39757,40,2.5,-6.8,1
39758,40,2.6,-6.8,1
39759,40,2.7,-6.8,1
39760,40,2.8,-6.8,1
39761,40,2.9,-6.8,1
39762,40,3,-6.8,1
39763,40,3.1,-6.8,1
39764,40,3.2,-6.8,1
39765,40,3.3,-6.8,1
39766,40,3.4,-6.8,1
39767,40,3.5,-6.8,1
39768,40,3.6,-6.8,1
39769,40,3.7,-6.8,1
39770,40,3.8,-6.8,1
39771,40,3.9,-6.8,1
39772,40,4,-6.8,1
39773,40,4.1,-6.8,1
39774,40,4.2,-6.8,1
39775,40,4.3,-6.8,1
39776,40,4.4,-6.8,1
39777,40,4.5,-6.8,1
39778,40,4.6,-6.8,1
39779,40,4.7,-6.8,1
39780,40,4.8,-6.8,1
39781,40,4.9,-6.8,1
39782,40,5,-6.8,1
39783,40,5.1,-6.8,1
39784,40,5.2,-6.8,1
39785,40,5.3,-6.8,1
39786,40,5.4,-6.8,1
39787,40,5.5,-6.8,1
39788,40,5.6,-6.8,1
39789,40,5.7,-6.8,1
39790,40,5.8,-6.8,1
39791,40,5.9,-6.8,1
39792,40,6,-6.8,1
39793,40,6.1,-6.8,1
39794,40,6.2,-6.8,1
39795,40,6.3,-6.8,1
39796,40,6.4,-6.8,1
39797,40,6.5,-6.8,1
39798,40,6.6,-6.8,1
39799,40,0,-7.3,1
39800,40,0.1,-7.3,1
39801,40,0.2,-7.3,1
39802,40,0.3,-7.3,1
39803,40,0.4,-7.3,1
39804,40,0.5,-7.3,1
39805,40,0.6,-7.3,1
39806,40,0.7,-7.3,1
39807,40,0.8,-7.3,1
39808,40,0.9,-7.3,1
39809,40,1,-7.3,1
39810,40,1.1,-7.3,1
39811,40,1.2,-7.3,1
39812,40,1.3,-7.3,1
39813,40,1.4,-7.3,1
39814,40,1.5,-7.3,1
39815,40,1.6,-7.3,1
39816,40,1.7,-7.3,1
39817,40,1.8,-7.3,1
39818,40,1.9,-7.3,1
39819,40,2,-7.3,1
39820,40,2.1,-7.3,1
39821,40,2.2,-7.3,1
39822,40,2.3,-7.3,1
39823,40,2.4,-7.3,1
39824,40,2.5,-7.3,1
39825,40,2.6,-7.3,1
39826,40,2.7,-7.3,1
39827,40,2.8,-7.3,1
39828,40,2.9,-7.3,1
39829,40,3,-7.3,1
39830,40,3.1,-7.3,1
39831,40,3.2,-7.3,1
39832,40,3.3,-7.3,1
39833,40,3.4,-7.3,1
39834,40,3.5,-7.3,1
39835,40,3.6,-7.3,1
39836,40,3.7,-7.3,1
39837,40,3.8,-7.3,1
39838,40,3.9,-7.3,1
39839,40,4,-7.3,1
39840,40,4.1,-7.3,1
39841,40,4.2,-7.3,1
39842,40,4.3,-7.3,1
39843,40,4.4,-7.3,1
39844,40,4.5,-7.3,1
39845,40,4.6,-7.3,1
39846,40,4.7,-7.3,1
39847,40,4.8,-7.3,1
39848,40,4.9,-7.3,1
39849,40,5,-7.3,1
39850,40,5.1,-7.3,1
39851,40,5.2,-7.3,1
39852,40,5.3,-7.3,1
39853,40,5.4,-7.3,1
39854,40,5.5,-7.3,1
39855,40,5.6,-7.3,1
39856,40,5.7,-7.3,1
39857,40,5.8,-7.3,1
39858,40,5.9,-7.3,1
39859,40,6,-7.3,1
39860,40,6.1,-7.3,1
39861,40,6.2,-7.3,1
39862,40,6.3,-7.3,1
39863,40,6.4,-7.3,1
39864,40,6.5,-7.3,1
39865,40,6.6,-7.3,1
39866,40,0,-7.8,1
39867,40,0.1,-7.8,1
39868,40,0.2,-7.8,1
39869,40,0.3,-7.8,1
39870,40,0.4,-7.8,1
39871,40,0.5,-7.8,1
39872,40,0.6,-7.8,1
39873,40,0.7,-7.8,1
39874,40,0.8,-7.8,1
39875,40,0.9,-7.8,1
39876,40,1,-7.8,1
39877,40,1.1,-7.8,1
39878,40,1.2,-7.8,1
39879,40,1.3,-7.8,1
39880,40,1.4,-7.8,1
39881,40,1.5,-7.8,1
39882,40,1.6,-7.8,1
39883,40,1.7,-7.8,1
39884,40,1.8,-7.8,1
39885,40,1.9,-7.8,1
39886,40,2,-7.8,1
39887,40,2.1,-7.8,1
39888,40,2.2,-7.8,1
39889,40,2.3,-7.8,1
39890,40,2.4,-7.8,1
39891,40,2.5,-7.8,1
39892,40,2.6,-7.8,1
39893,40,2.7,-7.8,1
39894,40,2.8,-7.8,1
39895,40,2.9,-7.8,1
39896,40,3,-7.8,1
39897,40,3.1,-7.8,1
39898,40,3.2,-7.8,1
39899,40,3.3,-7.8,1
39900,40,3.4,-7.8,1
39901,40,3.5,-7.8,1
39902,40,3.6,-7.8,1
39903,40,3.7,-7.8,1
39904,40,3.8,-7.8,1
39905,40,3.9,-7.8,1
39906,40,4,-7.8,1
39907,40,4.1,-7.8,1
39908,40,4.2,-7.8,1
39909,40,4.3,-7.8,1
39910,40,4.4,-7.8,1
39911,40,4.5,-7.8,1
39912,40,4.6,-7.8,1
39913,40,4.7,-7.8,1
39914,40,4.8,-7.8,1
39915,40,4.9,-7.8,1
39916,40,5,-7.8,1
39917,40,5.1,-7.8,1
39918,40,5.2,-7.8,1
39919,40,5.3,-7.8,1
39920,40,5.4,-7.8,1
39921,40,5.5,-7.8,1
39922,40,5.6,-7.8,1
39923,40,5.7,-7.8,1
39924,40,5.8,-7.8,1
39925,40,5.9,-7.8,1
